00,999999999,09122011,08122011,Movimentacao diaria - Cartoes de Debito,Redecard,ESTABELECIMENTO           ,000291,DIARIO         ,V1.04 - 07/10 - EEVD
05,999999999,342017116,08122011,000000000002394,000000000000050,000000000002344,589916******3466   ,V,000999459272,09122011,01,143302,PV033669,3 ,00000,000000000002394,000000000000000,1
05,999999999,342017116,08122011,000000000001102,000000000000023,000000000001079,589916******0977   ,V,000999463814,09122011,01,142920,PV033669,3 ,00000,000000000001102,000000000000000,1
05,999999999,342017116,08122011,000000000006860,000000000000144,000000000006716,525663******5951   ,V,000999483423,09122011,01,141432,PV033669,3 ,00000,000000000006860,000000000000000,1
05,999999999,342017116,08122011,000000000005470,000000000000115,000000000005355,589916******0234   ,V,000999543287,09122011,01,133509,PV033669,3 ,00000,000000000005470,000000000000000,1
05,999999999,342017116,08122011,000000000011980,000000000000252,000000000011728,589916******5100   ,V,000999568408,09122011,01,131953,PV033669,3 ,00000,000000000011980,000000000000000,1
05,999999999,342017116,08122011,000000000001390,000000000000029,000000000001361,589916******7929   ,V,000999600703,09122011,01,130109,PV033669,3 ,00000,000000000001390,000000000000000,1
05,999999999,342017116,08122011,000000000001198,000000000000025,000000000001173,603689*********7583,V,000999699297,09122011,01,120705,PV033669,3 ,00000,000000000001198,000000000000000,1
05,999999999,342017116,08122011,000000000003066,000000000000064,000000000003002,589916******2695   ,V,000999723684,09122011,01,115119,PV033669,3 ,00000,000000000003066,000000000000000,1
05,999999999,342017116,08122011,000000000001990,000000000000042,000000000001948,589916******9533   ,V,000999729794,09122011,01,114710,PV033669,3 ,00000,000000000001990,000000000000000,1
05,999999999,342017116,08122011,000000000002045,000000000000043,000000000002002,603689*********2943,V,000999902618,09122011,01,091714,PV033669,3 ,00000,000000000002045,000000000000000,1
02,999999999,002,000042,000000000228509,000000000004800,000000000223709,000000000000000,000000000000000,000000000000000
01,999999999,09122011,08122011,342017117,000019,000000000077113,000000000001618,000000000075495,D,341,000781,00000412150,1
